date,store_id,product_id,on_hand_inventory,units_sold,price,promotion,holiday,day_of_week,lead_time_days,stockout_flag
2023-06-15,1,105,25,25,47.28,0,0,3,5,1
2023-06-15,1,106,72,44,54.5,0,0,3,5,0
2023-06-15,1,107,92,56,54.91,0,0,3,5,0
2023-06-15,1,108,32,16,55.28,0,0,3,3,0
2023-06-15,1,109,41,17,54.26,0,0,3,7,0
2023-06-15,1,110,66,45,51.98,1,0,3,5,0
2023-06-15,2,101,127,75,48.07,1,0,3,3,0
2023-06-15,2,102,48,17,49.57,0,0,3,7,0
2023-06-15,2,103,58,34,52.36,0,0,3,3,0
2023-06-15,2,104,53,43,48.99,0,0,3,3,0
2023-06-15,2,105,47,28,52.82,0,0,3,5,0
2023-06-15,2,106,69,58,49.29,0,0,3,3,0
2023-06-15,2,107,65,57,54.99,0,0,3,3,0
2023-06-15,2,108,33,27,51.87,0,0,3,7,0
2023-06-15,2,109,48,31,54.7,0,0,3,5,0
2023-06-15,2,110,58,30,51.86,0,0,3,5,0
2023-06-15,3,101,52,44,53.1,0,0,3,7,0
2023-06-15,3,102,0,0,52.8,0,0,3,7,1
2023-06-15,3,103,30,18,54.29,0,0,3,7,0
2023-06-15,3,104,44,29,55.84,0,0,3,5,0
2023-06-15,3,105,36,23,51.52,0,0,3,7,0
2023-06-15,3,106,37,37,55.74,0,0,3,5,1
2023-06-15,3,107,64,42,50.03,0,0,3,5,0
2023-06-15,3,108,27,9,53.32,0,0,3,5,0
2023-06-15,3,109,27,19,58.99,0,0,3,3,0
2023-06-15,3,110,71,35,59.07,1,0,3,5,0
2023-06-16,1,101,61,56,47.01,0,0,4,7,0
2023-06-16,1,102,26,22,53.49,0,0,4,3,0
2023-06-16,1,103,43,30,52.65,0,0,4,5,0
2023-06-16,1,104,61,33,54.98,0,0,4,3,0
2023-06-16,1,105,36,35,47.63,0,0,4,7,0
2023-06-16,1,106,55,44,49.9,0,0,4,3,0
2023-06-16,1,107,71,59,52.75,0,0,4,3,0
2023-06-16,1,108,27,27,52.28,0,0,4,3,1
2023-06-16,1,109,51,31,49.41,0,0,4,7,0
2023-06-16,1,110,52,36,55.01,0,0,4,3,0
2023-06-16,2,101,125,71,54.62,0,0,4,5,0
2023-06-16,2,102,37,37,48.06,0,0,4,5,0
2023-06-16,2,103,105,63,46.98,1,0,4,7,0
2023-06-16,2,104,67,43,53.04,0,0,4,3,0
2023-06-16,2,105,50,40,54.39,0,0,4,7,0
2023-06-16,2,106,116,73,53.55,0,0,4,3,0
2023-06-16,2,107,131,64,48.34,0,0,4,7,0
2023-06-16,2,108,32,32,59.32,0,0,4,7,1
2023-06-16,2,109,38,33,56.43,0,0,4,5,0
2023-06-16,2,110,126,62,52.95,1,0,4,7,0
2023-06-16,3,101,67,37,50.86,0,0,4,7,0
2023-06-16,3,102,52,31,47.31,1,0,4,5,0
2023-06-16,3,103,38,31,51.22,0,0,4,5,0
2023-06-16,3,104,41,35,47.96,0,0,4,3,0
2023-06-16,3,105,44,24,53.2,0,0,4,7,0
2023-06-16,3,106,51,39,53.32,0,0,4,5,0
2023-06-16,3,107,86,40,51.67,0,0,4,3,0
2023-06-16,3,108,26,25,50.04,0,0,4,7,0
2023-06-16,3,109,46,34,59.41,1,0,4,3,0
2023-06-16,3,110,55,22,59.22,0,0,4,7,0
2023-06-17,1,101,62,39,53.07,0,0,5,5,0
2023-06-17,1,102,71,41,46.7,1,0,5,3,0
2023-06-17,1,103,48,29,55.52,0,0,5,5,0
2023-06-17,1,104,76,39,52.06,0,0,5,3,0
2023-06-17,1,105,40,32,57.07,0,0,5,7,0
2023-06-17,1,106,92,60,54.93,0,0,5,5,0
2023-06-17,1,107,80,58,56.68,0,0,5,5,0
2023-06-17,1,108,33,27,58.8,0,0,5,7,0
2023-06-17,1,109,60,30,53.43,0,0,5,7,0
2023-06-17,1,110,41,41,52.44,0,0,5,3,1
2023-06-17,2,101,74,67,53.41,0,0,5,3,0
2023-06-17,2,102,44,42,50.97,0,0,5,5,0
2023-06-17,2,103,73,37,52.38,0,0,5,3,0
2023-06-17,2,104,84,34,55.48,0,0,5,5,0
2023-06-17,2,105,58,34,49.82,0,0,5,7,0
2023-06-17,2,106,109,82,49.31,0,0,5,3,0
2023-06-17,2,107,109,75,58.66,0,0,5,3,0
2023-06-17,2,108,43,32,50.03,0,0,5,5,0
2023-06-17,2,109,45,26,53.99,0,0,5,5,0
2023-06-17,2,110,70,54,51.81,0,0,5,7,0
2023-06-17,3,101,51,41,52.02,0,0,5,7,0
2023-06-17,3,102,24,20,55.13,0,0,5,3,0
2023-06-17,3,103,36,27,54.1,0,0,5,7,0
2023-06-17,3,104,38,35,51.85,0,0,5,5,0
2023-06-17,3,105,40,29,56.71,0,0,5,7,0
2023-06-17,3,106,65,49,51.69,0,0,5,3,0
2023-06-17,3,107,56,56,58.1,0,0,5,3,1
2023-06-17,3,108,34,34,53.91,0,0,5,5,0
2023-06-17,3,109,35,28,51.16,0,0,5,5,0
2023-06-17,3,110,50,31,57.36,0,0,5,3,0
2023-06-18,1,101,48,42,52.9,0,0,6,5,0
2023-06-18,1,102,31,21,49.89,0,0,6,7,0
2023-06-18,1,103,27,18,46.9,0,0,6,5,0
2023-06-18,1,104,36,33,56.87,0,0,6,5,0
2023-06-18,1,105,42,29,56.86,0,0,6,7,0
2023-06-18,1,106,57,48,58.15,0,0,6,5,0
2023-06-18,1,107,90,63,52.63,0,0,6,7,0
2023-06-18,1,108,36,17,51.59,0,0,6,5,0
2023-06-18,1,109,30,24,54.45,0,0,6,5,0
2023-06-18,1,110,59,33,55.72,0,0,6,3,0
2023-06-18,2,101,70,57,47.29,0,0,6,7,0
2023-06-18,2,102,35,30,52.48,0,0,6,7,0
2023-06-18,2,103,38,31,50.73,0,0,6,7,0
2023-06-18,2,104,63,47,47.34,0,0,6,7,0
2023-06-18,2,105,58,33,54.72,0,0,6,5,0
2023-06-18,2,106,89,44,52.53,0,0,6,7,0
2023-06-18,2,107,65,51,48.9,0,0,6,7,0
2023-06-18,2,108,42,26,51.24,0,0,6,7,0
2023-06-18,2,109,65,32,56.26,0,0,6,3,0
2023-06-18,2,110,52,44,56.65,0,0,6,3,0
2023-06-18,3,101,60,39,55.38,0,0,6,7,0
2023-06-18,3,102,42,20,46.07,1,0,6,5,0
2023-06-18,3,103,36,22,54.62,0,0,6,7,0
2023-06-18,3,104,45,22,50.01,0,0,6,7,0
2023-06-18,3,105,35,22,47.45,0,0,6,5,0
2023-06-18,3,106,75,32,48.43,0,0,6,5,0
2023-06-18,3,107,75,35,49.91,0,0,6,3,0
2023-06-18,3,108,33,16,51.85,0,0,6,7,0
2023-06-18,3,109,31,24,58.14,0,0,6,7,0
2023-06-18,3,110,48,26,59.07,0,0,6,7,0
2023-06-19,1,101,52,36,52.23,0,0,0,5,0
2023-06-19,1,102,24,22,54.45,0,0,0,3,0
2023-06-19,1,103,43,27,48.47,0,0,0,7,0
2023-06-19,1,104,49,31,52.04,0,0,0,3,0
2023-06-19,1,105,28,16,49.68,0,0,0,3,0
2023-06-19,1,106,41,33,57.73,0,0,0,7,0
2023-06-19,1,107,43,43,50.23,0,0,0,7,1
2023-06-19,1,108,28,14,57.12,0,0,0,5,0
2023-06-19,1,109,41,27,49.38,0,0,0,7,0
2023-06-19,1,110,45,35,55.48,0,0,0,3,0
2023-06-19,2,101,75,73,52.17,1,0,0,5,0
2023-06-19,2,102,35,29,50.24,0,0,0,7,0
2023-06-19,2,103,40,35,53.65,1,0,0,5,0
2023-06-19,2,104,51,34,53.51,0,0,0,7,0
2023-06-19,2,105,29,22,48.64,0,0,0,7,0
2023-06-19,2,106,85,56,48.52,0,0,0,5,0
2023-06-19,2,107,52,30,57.55,0,0,0,3,0
2023-06-19,2,108,32,29,53.73,0,0,0,3,0
2023-06-19,2,109,39,25,54.47,0,0,0,7,0
2023-06-19,2,110,44,26,54.05,0,0,0,7,0
2023-06-19,3,101,45,31,47.21,0,0,0,3,0
2023-06-19,3,102,28,16,50.81,0,0,0,3,0
2023-06-19,3,103,29,12,54.2,0,0,0,7,0
2023-06-19,3,104,33,24,46.96,0,0,0,5,0
2023-06-19,3,105,33,21,52.86,0,0,0,7,0
2023-06-19,3,106,50,28,52.02,0,0,0,5,0
2023-06-19,3,107,61,41,55.16,0,0,0,3,0
2023-06-19,3,108,25,12,55.61,0,0,0,7,0
2023-06-19,3,109,19,11,53.25,0,0,0,3,0
2023-06-19,3,110,37,22,58.94,0,0,0,3,0
2023-06-20,1,101,42,35,49.5,0,0,1,3,0
2023-06-20,1,102,48,39,54.88,1,0,1,3,0
2023-06-20,1,103,33,25,49.67,0,0,1,5,0
2023-06-20,1,104,50,36,55.31,0,0,1,7,0
2023-06-20,1,105,27,22,53.38,0,0,1,3,0
2023-06-20,1,106,69,34,49.87,0,0,1,5,0
2023-06-20,1,107,50,47,56.85,0,0,1,5,0
2023-06-20,1,108,53,25,48.66,1,0,1,5,0
2023-06-20,1,109,33,25,56.5,0,0,1,5,0
2023-06-20,1,110,37,26,55.65,0,0,1,7,0
2023-06-20,2,101,88,55,45.58,0,0,1,7,0
2023-06-20,2,102,26,16,53.5,0,0,1,5,0
2023-06-20,2,103,48,27,51.43,0,0,1,3,0
2023-06-20,2,104,63,29,53.95,0,0,1,3,0
2023-06-20,2,105,37,29,52.55,0,0,1,5,0
2023-06-20,2,106,84,52,55.18,0,0,1,7,0
2023-06-20,2,107,52,43,53.73,0,0,1,5,0
2023-06-20,2,108,44,24,50.21,0,0,1,7,0
2023-06-20,2,109,35,22,53.97,0,0,1,7,0
2023-06-20,2,110,63,28,51.02,0,0,1,7,0
2023-06-20,3,101,49,32,46.95,0,0,1,7,0
2023-06-20,3,102,18,15,55.83,0,0,1,5,0
2023-06-20,3,103,21,18,56.46,0,0,1,7,0
2023-06-20,3,104,33,18,48.93,0,0,1,7,0
2023-06-20,3,105,27,23,55.57,0,0,1,3,0
2023-06-20,3,106,34,28,55.56,0,0,1,3,0
2023-06-20,3,107,66,36,51.28,0,0,1,7,0
2023-06-20,3,108,29,19,53.16,0,0,1,3,0
2023-06-20,3,109,32,20,55.3,0,0,1,3,0
2023-06-20,3,110,32,28,59.7,0,0,1,7,0
2023-06-21,1,101,55,40,54.79,0,0,2,3,0
2023-06-21,1,102,31,14,47.01,0,0,2,3,0
2023-06-21,1,103,37,26,47.29,0,0,2,5,0
2023-06-21,1,104,51,26,53.85,0,0,2,3,0
2023-06-21,1,105,23,23,57.2,0,0,2,3,1
2023-06-21,1,106,54,51,48.62,0,0,2,3,0
2023-06-21,1,107,53,33,56.77,0,0,2,3,0
2023-06-21,1,108,32,12,53.6,0,0,2,7,0
2023-06-21,1,109,32,31,58.68,0,0,2,7,0
2023-06-21,1,110,46,28,60.23,0,0,2,5,0
2023-06-21,2,101,85,40,49.36,0,0,2,5,0
2023-06-21,2,102,44,25,52.51,0,0,2,7,0
2023-06-21,2,103,34,22,51.0,0,0,2,5,0
2023-06-21,2,104,57,32,54.98,0,0,2,5,0
2023-06-21,2,105,52,18,51.17,0,0,2,7,0
2023-06-21,2,106,68,49,50.37,0,0,2,7,0
2023-06-21,2,107,93,54,53.48,0,0,2,5,0
2023-06-21,2,108,33,24,54.02,0,0,2,3,0
2023-06-21,2,109,43,22,52.15,0,0,2,7,0
2023-06-21,2,110,40,25,52.54,0,0,2,5,0
2023-06-21,3,101,43,31,52.79,0,0,2,7,0
2023-06-21,3,102,22,16,54.97,0,0,2,3,0
2023-06-21,3,103,26,15,52.27,0,0,2,5,0
2023-06-21,3,104,36,24,49.51,0,0,2,5,0
2023-06-21,3,105,24,15,51.28,0,0,2,5,0
2023-06-21,3,106,39,35,52.76,0,0,2,5,0
2023-06-21,3,107,35,25,56.79,0,0,2,7,0
2023-06-21,3,108,23,21,48.87,0,0,2,5,0
2023-06-21,3,109,26,17,54.07,0,0,2,5,0
2023-06-21,3,110,52,32,58.89,1,0,2,5,0
2023-06-22,1,101,60,43,51.97,0,0,3,7,0
2023-06-22,1,102,38,21,55.16,0,0,3,3,0
2023-06-22,1,103,69,42,50.14,1,0,3,5,0
2023-06-22,1,104,43,38,53.83,0,0,3,3,0
2023-06-22,1,105,28,16,54.2,0,0,3,7,0
2023-06-22,1,106,75,44,55.64,0,0,3,5,0
2023-06-22,1,107,10,10,53.76,0,0,3,3,1
2023-06-22,1,108,42,19,57.46,0,0,3,5,0
2023-06-22,1,109,29,22,57.31,0,0,3,5,0
2023-06-22,1,110,53,32,51.37,0,0,3,7,0
2023-06-22,2,101,95,44,52.76,0,0,3,5,0
2023-06-22,2,102,43,24,47.48,0,0,3,3,0
2023-06-22,2,103,36,36,56.02,0,0,3,7,0
2023-06-22,2,104,46,36,53.05,0,0,3,5,0
2023-06-22,2,105,33,33,54.28,0,0,3,7,1
2023-06-22,2,106,101,53,49.77,0,0,3,5,0
2023-06-22,2,107,57,57,49.32,0,0,3,5,1
2023-06-22,2,108,35,21,54.14,0,0,3,5,0
2023-06-22,2,109,52,27,51.62,0,0,3,7,0
2023-06-22,2,110,61,39,52.71,0,0,3,5,0
2023-06-22,3,101,63,29,48.67,0,0,3,5,0
2023-06-22,3,102,19,16,46.96,0,0,3,7,0
2023-06-22,3,103,30,11,50.56,0,0,3,3,0
2023-06-22,3,104,32,19,48.61,0,0,3,5,0
2023-06-22,3,105,22,18,52.76,0,0,3,5,0
2023-06-22,3,106,51,31,52.37,0,0,3,3,0
2023-06-22,3,107,46,37,48.81,0,0,3,5,0
2023-06-22,3,108,29,13,53.23,0,0,3,7,0
2023-06-22,3,109,24,16,53.97,0,0,3,3,0
2023-06-22,3,110,50,24,58.56,1,0,3,7,0
2023-06-23,1,101,93,48,53.65,0,0,4,5,0
2023-06-23,1,102,51,31,53.82,0,0,4,3,0
2023-06-23,1,103,30,30,47.7,0,0,4,5,1
2023-06-23,1,104,46,41,48.19,0,0,4,3,0
2023-06-23,1,105,51,26,49.72,0,0,4,5,0
2023-06-23,1,106,69,48,50.69,0,0,4,5,0
2023-06-23,1,107,106,68,51.61,0,0,4,3,0
2023-06-23,1,108,51,31,53.18,0,0,4,5,0
2023-06-23,1,109,47,34,55.22,0,0,4,7,0
2023-06-23,1,110,55,33,55.3,0,0,4,7,0
2023-06-23,2,101,78,60,46.14,0,0,4,5,0
2023-06-23,2,102,46,36,50.84,0,0,4,5,0
2023-06-23,2,103,66,45,48.03,0,0,4,5,0
2023-06-23,2,104,85,49,53.89,0,0,4,7,0
2023-06-23,2,105,55,42,48.67,0,0,4,3,0
2023-06-23,2,106,71,70,53.64,0,0,4,3,0
2023-06-23,2,107,83,50,55.6,0,0,4,3,0
2023-06-23,2,108,45,32,50.54,0,0,4,5,0
2023-06-23,2,109,72,41,53.77,0,0,4,5,0
2023-06-23,2,110,43,43,50.08,0,0,4,3,1
2023-06-23,3,101,76,44,45.49,0,0,4,3,0
2023-06-23,3,102,40,20,53.61,0,0,4,3,0
2023-06-23,3,103,39,31,51.91,0,0,4,3,0
2023-06-23,3,104,35,27,50.12,0,0,4,3,0
2023-06-23,3,105,42,21,50.08,0,0,4,7,0
2023-06-23,3,106,68,37,55.12,0,0,4,7,0
2023-06-23,3,107,58,50,54.84,0,0,4,3,0
2023-06-23,3,108,40,29,56.92,0,0,4,3,0
2023-06-23,3,109,47,20,52.06,0,0,4,3,0
2023-06-23,3,110,30,19,56.41,0,0,4,5,0
2023-06-24,1,101,111,63,52.86,0,0,5,7,0
2023-06-24,1,102,31,21,47.33,0,0,5,3,0
2023-06-24,1,103,33,33,49.57,0,0,5,3,1
2023-06-24,1,104,72,49,49.23,0,0,5,3,0
2023-06-24,1,105,44,34,49.89,0,0,5,3,0
2023-06-24,1,106,83,62,53.21,0,0,5,7,0
2023-06-24,1,107,63,56,55.39,0,0,5,3,0
2023-06-24,1,108,50,32,57.84,0,0,5,3,0
2023-06-24,1,109,39,34,57.26,0,0,5,5,0
2023-06-24,1,110,42,42,51.59,0,0,5,7,1
2023-06-24,2,101,75,64,48.05,0,0,5,5,0
2023-06-24,2,102,64,40,52.95,0,0,5,3,0
2023-06-24,2,103,50,44,47.28,0,0,5,7,0
2023-06-24,2,104,72,43,48.85,0,0,5,7,0
2023-06-24,2,105,52,31,56.27,0,0,5,5,0
2023-06-24,2,106,73,60,55.15,0,0,5,5,0
2023-06-24,2,107,83,78,53.55,0,0,5,5,0
2023-06-24,2,108,39,29,57.17,0,0,5,7,0
2023-06-24,2,109,46,43,58.93,0,0,5,7,0
2023-06-24,2,110,52,50,59.38,0,0,5,7,0
2023-06-24,3,101,79,47,50.84,0,0,5,5,0
2023-06-24,3,102,27,20,54.09,0,0,5,7,0
2023-06-24,3,103,34,25,51.96,0,0,5,5,0
2023-06-24,3,104,36,36,53.75,0,0,5,7,1
2023-06-24,3,105,41,24,54.59,0,0,5,7,0
2023-06-24,3,106,89,39,54.15,0,0,5,5,0
2023-06-24,3,107,54,50,48.15,0,0,5,3,0
2023-06-24,3,108,62,25,53.06,1,0,5,5,0
2023-06-24,3,109,42,27,52.19,0,0,5,3,0
2023-06-24,3,110,44,34,52.33,0,0,5,3,0
2023-06-25,1,101,95,50,51.42,0,0,6,7,0
2023-06-25,1,102,38,29,47.94,0,0,6,7,0
2023-06-25,1,103,41,41,55.1,1,0,6,3,1
2023-06-25,1,104,46,35,55.83,0,0,6,3,0
2023-06-25,1,105,43,22,56.37,0,0,6,5,0
2023-06-25,1,106,105,77,50.24,1,0,6,5,0
2023-06-25,1,107,72,51,57.42,0,0,6,7,0
2023-06-25,1,108,43,21,55.16,0,0,6,7,0
2023-06-25,1,109,36,27,55.78,0,0,6,5,0
2023-06-25,1,110,60,21,53.33,0,0,6,7,0
2023-06-25,2,101,170,90,47.81,1,0,6,7,0
2023-06-25,2,102,32,19,55.92,0,0,6,3,0
2023-06-25,2,103,54,34,52.39,0,0,6,7,0
2023-06-25,2,104,64,34,51.2,0,0,6,5,0
2023-06-25,2,105,49,31,55.32,0,0,6,3,0
2023-06-25,2,106,107,54,50.4,0,0,6,3,0
2023-06-25,2,107,136,104,55.1,1,0,6,5,0
2023-06-25,2,108,74,42,53.03,1,0,6,7,0
2023-06-25,2,109,64,39,55.82,0,0,6,3,0
2023-06-25,2,110,42,42,52.23,0,0,6,7,1
2023-06-25,3,101,47,37,49.44,0,0,6,7,0
2023-06-25,3,102,22,15,51.25,0,0,6,3,0
2023-06-25,3,103,26,19,49.29,0,0,6,7,0
2023-06-25,3,104,55,27,52.23,0,0,6,3,0
2023-06-25,3,105,41,13,54.11,0,0,6,3,0
2023-06-25,3,106,4,4,57.94,0,0,6,7,1
2023-06-25,3,107,66,39,54.13,0,0,6,3,0
2023-06-25,3,108,35,16,53.25,0,0,6,7,0
2023-06-25,3,109,31,29,51.93,0,0,6,3,0
2023-06-25,3,110,48,18,58.88,0,0,6,3,0
2023-06-26,1,101,72,28,51.46,0,0,0,5,0
2023-06-26,1,102,22,18,46.21,0,0,0,5,0
2023-06-26,1,103,43,14,51.04,0,0,0,5,0
2023-06-26,1,104,43,25,47.58,0,0,0,5,0
2023-06-26,1,105,40,22,57.35,0,0,0,3,0
2023-06-26,1,106,60,52,51.74,0,0,0,3,0
2023-06-26,1,107,61,41,51.84,0,0,0,3,0
2023-06-26,1,108,36,15,51.77,0,0,0,3,0
2023-06-26,1,109,25,22,59.57,0,0,0,3,0
2023-06-26,1,110,59,29,52.62,1,0,0,5,0
2023-06-26,2,101,94,40,46.84,0,0,0,3,0
2023-06-26,2,102,23,23,53.1,0,0,0,7,1
2023-06-26,2,103,37,30,55.64,0,0,0,5,0
2023-06-26,2,104,65,31,54.17,0,0,0,3,0
2023-06-26,2,105,35,20,49.41,0,0,0,5,0
2023-06-26,2,106,66,49,49.78,0,0,0,3,0
2023-06-26,2,107,58,40,57.87,0,0,0,3,0
2023-06-26,2,108,23,20,54.23,0,0,0,7,0
2023-06-26,2,109,48,24,50.29,0,0,0,7,0
2023-06-26,2,110,46,28,59.1,0,0,0,7,0
2023-06-26,3,101,43,30,48.32,0,0,0,7,0
2023-06-26,3,102,22,11,49.19,0,0,0,5,0
2023-06-26,3,103,21,13,54.28,0,0,0,5,0
2023-06-26,3,104,41,25,49.4,0,0,0,3,0
2023-06-26,3,105,25,24,51.47,0,0,0,7,0
2023-06-26,3,106,39,30,56.69,0,0,0,5,0
2023-06-26,3,107,63,32,51.82,0,0,0,3,0
2023-06-26,3,108,17,10,49.43,0,0,0,5,0
2023-06-26,3,109,19,19,58.2,0,0,0,7,1
2023-06-26,3,110,25,20,58.06,0,0,0,5,0
2023-06-27,1,101,70,30,49.18,0,0,1,3,0
2023-06-27,1,102,19,19,51.12,0,0,1,3,1
2023-06-27,1,103,22,22,56.09,0,0,1,5,1
2023-06-27,1,104,53,32,54.55,0,0,1,5,0
2023-06-27,1,105,39,23,48.61,0,0,1,3,0
2023-06-27,1,106,70,38,51.55,0,0,1,5,0
2023-06-27,1,107,66,34,48.53,0,0,1,3,0
2023-06-27,1,108,20,16,49.94,0,0,1,3,0
2023-06-27,1,109,24,22,51.82,0,0,1,5,0
2023-06-27,1,110,29,29,51.85,0,0,1,5,1
2023-06-27,2,101,83,38,46.64,0,0,1,7,0
2023-06-27,2,102,58,36,46.51,1,0,1,7,0
2023-06-27,2,103,47,24,54.03,0,0,1,5,0
2023-06-27,2,104,65,39,47.39,0,0,1,7,0
2023-06-27,2,105,45,38,50.4,0,0,1,3,0
2023-06-27,2,106,80,44,57.85,0,0,1,5,0
2023-06-27,2,107,114,91,49.19,1,0,1,7,0
2023-06-27,2,108,31,25,58.86,0,0,1,3,0
2023-06-27,2,109,40,29,52.53,0,0,1,5,0
2023-06-27,2,110,55,25,56.31,0,0,1,3,0
2023-06-27,3,101,46,32,53.96,0,0,1,5,0
2023-06-27,3,102,29,14,49.24,0,0,1,7,0
2023-06-27,3,103,20,14,51.19,0,0,1,7,0
2023-06-27,3,104,37,31,51.29,0,0,1,5,0
2023-06-27,3,105,27,16,53.9,0,0,1,5,0
2023-06-27,3,106,54,30,52.22,0,0,1,3,0
2023-06-27,3,107,38,31,51.19,0,0,1,5,0
2023-06-27,3,108,29,13,54.94,0,0,1,3,0
2023-06-27,3,109,19,16,52.41,0,0,1,7,0
2023-06-27,3,110,35,24,50.63,0,0,1,3,0
2023-06-28,1,101,58,37,55.31,0,0,2,5,0
2023-06-28,1,102,27,22,46.34,0,0,2,5,0
2023-06-28,1,103,39,19,54.9,0,0,2,5,0
2023-06-28,1,104,36,34,47.92,0,0,2,3,0
2023-06-28,1,105,26,14,49.48,0,0,2,5,0
2023-06-28,1,106,55,28,57.91,0,0,2,3,0
2023-06-28,1,107,78,42,56.63,0,0,2,3,0
2023-06-28,1,108,19,19,58.42,0,0,2,3,1
2023-06-28,1,109,28,25,57.25,0,0,2,5,0
2023-06-28,1,110,52,32,59.2,0,0,2,7,0
2023-06-28,2,101,136,70,54.8,1,0,2,5,0
2023-06-28,2,102,39,26,47.97,0,0,2,7,0
2023-06-28,2,103,26,16,50.85,0,0,2,3,0
2023-06-28,2,104,50,35,49.35,0,0,2,7,0
2023-06-28,2,105,45,34,56.15,0,0,2,7,0
2023-06-28,2,106,64,41,52.16,0,0,2,3,0
2023-06-28,2,107,96,46,58.6,0,0,2,7,0
2023-06-28,2,108,27,17,57.65,0,0,2,3,0
2023-06-28,2,109,52,24,58.05,0,0,2,5,0
2023-06-28,2,110,62,43,59.58,0,0,2,5,0
2023-06-28,3,101,32,32,50.31,0,0,2,7,1
2023-06-28,3,102,21,15,50.32,0,0,2,3,0
2023-06-28,3,103,27,17,52.28,0,0,2,3,0
2023-06-28,3,104,31,24,50.97,0,0,2,3,0
2023-06-28,3,105,31,30,47.29,1,0,2,3,0
2023-06-28,3,106,47,30,52.66,0,0,2,5,0
2023-06-28,3,107,35,35,56.85,0,0,2,7,1
2023-06-28,3,108,17,17,53.79,0,0,2,7,1
2023-06-28,3,109,28,19,51.05,0,0,2,7,0
2023-06-28,3,110,23,20,51.03,0,0,2,7,0
2023-06-29,1,101,47,47,48.91,0,0,3,3,1
2023-06-29,1,102,22,21,55.57,0,0,3,5,0
2023-06-29,1,103,29,23,56.1,0,0,3,3,0
2023-06-29,1,104,42,32,56.88,0,0,3,7,0
2023-06-29,1,105,44,26,54.13,0,0,3,3,0
2023-06-29,1,106,70,45,49.53,0,0,3,5,0
2023-06-29,1,107,55,55,48.63,0,0,3,5,1
2023-06-29,1,108,31,14,48.83,0,0,3,7,0
2023-06-29,1,109,44,30,52.78,0,0,3,3,0
2023-06-29,1,110,48,28,57.46,0,0,3,3,0
2023-06-29,2,101,94,56,52.34,0,0,3,3,0
2023-06-29,2,102,31,25,51.54,0,0,3,7,0
2023-06-29,2,103,45,26,47.09,0,0,3,7,0
2023-06-29,2,104,68,43,47.82,0,0,3,5,0
2023-06-29,2,105,29,29,54.95,0,0,3,7,1
2023-06-29,2,106,69,65,54.6,0,0,3,3,0
2023-06-29,2,107,79,71,51.18,0,0,3,5,0
2023-06-29,2,108,45,21,51.37,0,0,3,3,0
2023-06-29,2,109,38,30,54.07,0,0,3,3,0
2023-06-29,2,110,52,31,54.05,0,0,3,3,0
2023-06-29,3,101,56,39,49.34,0,0,3,5,0
2023-06-29,3,102,29,14,49.45,0,0,3,5,0
2023-06-29,3,103,25,20,52.2,0,0,3,5,0
2023-06-29,3,104,32,24,48.85,0,0,3,5,0
2023-06-29,3,105,27,22,55.84,0,0,3,3,0
2023-06-29,3,106,55,26,56.12,0,0,3,3,0
2023-06-29,3,107,65,26,52.13,0,0,3,3,0
2023-06-29,3,108,18,18,56.09,0,0,3,3,1
2023-06-29,3,109,8,8,56.04,0,0,3,5,1
2023-06-29,3,110,30,29,53.68,0,0,3,7,0
2023-06-30,1,101,80,52,55.38,0,0,4,5,0
2023-06-30,1,102,33,29,50.64,0,0,4,5,0
2023-06-30,1,103,53,21,54.69,0,0,4,3,0
2023-06-30,1,104,21,21,48.35,0,0,4,3,1
2023-06-30,1,105,44,34,50.56,0,0,4,3,0
2023-06-30,1,106,102,40,53.49,0,0,4,5,0
2023-06-30,1,107,111,62,50.62,0,0,4,3,0
2023-06-30,1,108,39,28,55.47,0,0,4,7,0
2023-06-30,1,109,47,38,52.58,0,0,4,7,0
2023-06-30,1,110,42,40,59.61,0,0,4,3,0
2023-06-30,2,101,120,72,47.46,0,0,4,3,0
2023-06-30,2,102,34,29,52.63,0,0,4,3,0
2023-06-30,2,103,51,34,47.81,0,0,4,3,0
2023-06-30,2,104,20,20,52.9,0,0,4,3,1
2023-06-30,2,105,4,4,48.54,0,0,4,3,1
2023-06-30,2,106,103,67,47.98,0,0,4,3,0
2023-06-30,2,107,119,75,49.75,0,0,4,5,0
2023-06-30,2,108,61,34,56.14,0,0,4,5,0
2023-06-30,2,109,43,42,52.81,0,0,4,7,0
2023-06-30,2,110,71,45,59.66,0,0,4,5,0
2023-06-30,3,101,53,41,47.7,0,0,4,7,0
2023-06-30,3,102,25,22,47.22,0,0,4,5,0
2023-06-30,3,103,34,18,47.04,0,0,4,3,0
2023-06-30,3,104,51,31,50.34,0,0,4,3,0
2023-06-30,3,105,36,24,56.01,0,0,4,7,0
2023-06-30,3,106,49,37,50.75,0,0,4,3,0
2023-06-30,3,107,77,53,52.36,0,0,4,7,0
2023-06-30,3,108,57,25,53.07,1,0,4,7,0
2023-06-30,3,109,31,17,56.63,0,0,4,5,0
2023-06-30,3,110,33,32,58.28,0,0,4,3,0
2023-07-01,1,101,84,41,47.6,0,0,5,5,0
2023-07-01,1,102,35,34,52.78,0,0,5,5,0
2023-07-01,1,103,61,31,50.51,0,0,5,5,0
2023-07-01,1,104,43,43,54.34,0,0,5,7,1
